32.323,1,334,32,0,get,0
32.648,21,306,32,2,get,0
32.726,1,334,32,4,get,0
32.781,1,334,32,3,get,0
32.877,1,334,32,0,get,0
32.939,3,309,32,4,get,0
33.059,1,334,32,4,get,0
33.090,1,334,32,0,get,0
33.090,1,334,32,4,get,0
33.317,4,369,32,3,get,0
33.317,2,370,32,4,get,0
33.332,1,334,32,1,get,0
33.546,1,334,32,2,get,0
33.867,1,334,32,2,get,0
33.915,1,334,32,4,get,0
34.011,1,334,32,4,get,0
34.018,1,334,32,2,get,0
34.073,1,334,32,2,get,0
34.186,2,370,32,1,get,0
34.246,1,334,32,3,get,0
34.330,1,334,32,3,get,0
34.396,1,334,32,0,get,0
34.433,1,334,32,0,get,0
34.872,1,334,32,0,get,0
34.892,4,369,32,2,get,0
34.913,6,354,32,3,get,0
34.953,1,334,32,1,get,0
35.029,2,370,32,4,get,0
35.041,1,334,32,1,get,0
35.055,3,309,32,3,get,0
35.068,1,334,32,1,get,0
35.422,1,334,32,3,get,0
35.746,1,334,32,4,get,0
36.160,1,334,32,0,get,0
36.414,1,334,32,1,get,0
36.610,1,334,32,3,get,0
36.648,1,334,32,0,get,0
36.706,1,334,32,0,get,0
36.762,1,334,32,2,get,0
36.895,1,334,32,1,get,0
36.910,1,334,32,4,get,0
37.003,1,334,32,0,get,0
37.343,1,334,32,0,get,0
37.355,1,334,32,3,get,0
37.584,1,334,32,0,get,0
37.777,5,371,32,3,get,0
37.883,1,334,32,3,get,0
37.917,1,334,32,4,get,0
37.931,1,334,32,3,get,0
37.988,3,309,32,3,get,0
38.322,1,334,32,4,get,0
38.356,2,370,32,2,get,0
38.486,1,334,32,3,get,0
38.585,1,334,32,4,get,0
38.613,1,334,32,0,get,0
38.627,1,334,32,2,get,0
38.759,1,334,32,4,get,0
38.777,1,334,32,1,get,0
39.025,1,334,32,0,get,0
39.210,1,334,32,2,get,0
39.259,2,370,32,1,get,0
39.338,1,334,32,0,get,0
39.348,5,371,32,1,get,0
39.362,1,334,32,3,get,0
39.394,2,370,32,4,get,0
39.430,1,334,32,0,get,0
39.470,3,309,32,2,get,0
39.499,1,334,32,1,get,0
39.528,1,334,32,1,get,0
39.718,1,334,32,4,get,0
39.864,1,334,32,2,get,0
40.247,1,334,32,0,get,0
40.347,1,334,32,1,get,0
40.731,4,369,32,1,get,0
40.808,1,334,32,2,get,0
40.867,1,334,32,0,get,0
40.926,2,370,32,0,get,0
41.048,1,334,32,0,get,0
41.232,1,334,32,1,get,0
41.253,1,334,32,2,get,0
41.326,1,334,32,2,get,0
41.437,1,334,32,2,get,0
41.463,1,334,32,4,get,0
41.481,2,370,32,3,get,0
41.508,1,334,32,1,get,0
41.658,1,334,32,1,get,0
41.709,1,334,32,1,get,0
41.713,1,334,32,4,get,0
41.956,1,334,32,0,get,0
41.956,1,334,32,1,get,0
42.161,2,370,32,2,get,0
42.208,1,334,32,0,get,0
42.224,1,334,32,4,get,0
42.229,1,334,32,4,get,0
42.306,1,334,32,1,get,0
42.391,1,334,32,4,get,0
42.449,1,334,32,0,get,0
42.588,1,334,32,4,get,0
42.702,1,334,32,2,get,0
42.801,1,334,32,1,get,0
42.866,1,334,32,2,get,0
42.936,1,334,32,0,get,0
43.127,1,334,32,2,get,0
43.478,1,334,32,0,get,0
43.516,1,334,32,2,get,0
43.537,1,334,32,0,get,0
43.670,1,334,32,1,get,0
44.144,1,334,32,4,get,0
44.145,1,334,32,1,get,0
44.246,1,334,32,2,get,0
44.256,2,370,32,3,get,0
44.457,1,334,32,4,get,0
44.472,1,334,32,1,get,0
44.597,1,334,32,3,get,0
44.784,5,371,32,0,get,0
44.880,1,334,32,4,get,0
44.911,1,334,32,0,get,0
44.973,3,309,32,1,get,0
45.172,8,386,32,4,get,0
45.211,1,334,32,3,get,0
45.400,1,334,32,2,get,0
45.499,5,371,32,1,get,0
45.686,1,334,32,4,get,0
45.729,1,334,32,0,get,0
45.766,7,355,32,2,get,0
45.866,1,334,32,2,get,0
45.958,1,334,32,2,get,0
46.035,1,334,32,1,get,0
46.038,1,334,32,2,get,0
46.067,1,334,32,2,get,0
46.229,1,334,32,4,get,0
46.257,1,334,32,0,get,0
46.326,1,334,32,2,get,0
46.421,1,334,32,3,get,0
46.756,1,334,32,1,get,0
46.822,2,370,32,2,get,0
47.016,1,334,32,3,get,0
47.142,1,334,32,3,get,0
47.226,2,370,32,2,get,0
47.265,1,334,32,0,get,0
47.274,1,334,32,3,get,0
47.295,1,334,32,2,get,0
47.311,1,334,32,3,get,0
47.326,1,334,32,1,get,0
47.381,2,370,32,4,get,0
47.455,1,334,32,4,get,0
47.519,1,334,32,2,get,0
47.546,1,334,32,3,get,0
47.638,1,334,32,3,get,0
47.694,1,334,32,1,get,0
47.871,3,309,32,0,get,0
48.086,1,334,32,0,get,0
48.093,1,334,32,0,get,0
48.287,1,334,32,4,get,0
48.405,1,334,32,2,get,0
48.426,1,334,32,2,get,0
48.502,1,334,32,0,get,0
48.555,1,334,32,2,get,0
48.587,3,309,32,3,get,0
48.593,1,334,32,4,get,0
48.712,1,334,32,0,get,0
48.745,1,334,32,4,get,0
48.934,1,334,32,3,get,0
49.030,4,369,32,2,get,0
49.352,3,309,32,4,get,0
49.720,2,370,32,4,get,0
49.760,2,370,32,3,get,0
49.799,1,334,32,3,get,0
49.835,1,334,32,4,get,0
49.849,1,334,32,4,get,0
49.906,1,334,32,1,get,0
50.008,1,334,32,3,get,0
50.191,2,370,32,4,get,0
50.277,1,334,32,3,get,0
50.436,1,334,32,3,get,0
50.438,1,334,32,2,get,0
50.473,1,334,32,2,get,0
50.523,1,334,32,1,get,0
50.570,1,334,32,1,get,0
50.670,1,334,32,0,get,0
50.725,2,370,32,0,get,0
50.839,1,334,32,0,get,0
50.863,2,370,32,0,get,0
50.887,2,370,32,2,get,0
50.930,1,334,32,0,get,0
50.971,1,334,32,0,get,0
51.053,1,334,32,3,get,0
51.348,1,334,32,4,get,0
51.755,1,334,32,1,get,0
51.823,3,309,32,3,get,0
52.121,1,334,32,1,get,0
52.272,1,334,32,2,get,0
52.297,1,334,32,3,get,0
52.480,1,334,32,3,get,0
52.525,1,334,32,1,get,0
52.831,1,334,32,3,get,0
52.847,1,334,32,2,get,0
52.902,2,370,32,2,get,0
53.061,1,334,32,2,get,0
53.173,1,334,32,2,get,0
53.213,1,334,32,0,get,0
53.272,1,334,32,0,get,0
53.272,2,370,32,0,get,0
53.395,1,334,32,2,get,0
53.484,4,369,32,2,get,0
53.532,1,334,32,4,get,0
53.947,1,334,32,3,get,0
54.022,2,370,32,0,get,0
54.098,2,370,32,3,get,0
54.124,1,334,32,3,get,0
54.189,1,334,32,1,get,0
54.214,3,309,32,2,get,0
54.420,1,334,32,0,get,0
54.485,1,334,32,4,get,0
54.595,1,334,32,2,get,0
54.701,1,334,32,0,get,0
54.704,1,334,32,3,get,0
54.717,1,334,32,0,get,0
54.770,3,309,32,2,get,0
54.921,1,334,32,3,get,0
54.937,1,334,32,3,get,0
55.001,2,370,32,2,get,0
55.066,1,334,32,4,get,0
55.117,1,334,32,1,get,0
55.166,1,334,32,3,get,0
55.298,1,334,32,1,get,0
55.347,1,334,32,1,get,0
55.422,1,334,32,4,get,0
55.554,1,334,32,4,get,0
55.780,1,334,32,1,get,0
55.813,2,370,32,2,get,0
55.841,1,334,32,4,get,0
56.102,1,334,32,0,get,0
56.158,1,334,32,1,get,0
56.479,1,334,32,4,get,0
56.498,1,334,32,1,get,0
56.510,1,334,32,4,get,0
56.659,1,334,32,2,get,0
57.219,1,334,32,4,get,0
57.418,1,334,32,2,get,0
57.659,1,334,32,3,get,0
57.825,1,334,32,2,get,0
58.017,1,334,32,2,get,0
58.026,1,334,32,1,get,0
58.026,1,334,32,3,get,0
58.286,1,334,32,4,get,0
58.430,1,334,32,3,get,0
58.447,1,334,32,1,get,0
58.481,1,334,32,2,get,0
58.494,3,309,32,2,get,0
58.567,8,386,32,0,get,0
58.588,1,334,32,2,get,0
58.620,1,334,32,4,get,0
58.654,2,370,32,0,get,0
58.791,1,334,32,2,get,0
58.816,1,334,32,2,get,0
58.908,1,334,32,0,get,0
58.951,1,334,32,4,get,0
59.015,1,334,32,2,get,0
59.138,1,334,32,0,get,0
59.289,1,334,32,2,get,0
59.312,1,334,32,2,get,0
59.339,10,348,32,1,get,0
59.345,1,334,32,2,get,0
59.465,1,334,32,0,get,0
59.584,1,334,32,2,get,0
59.794,1,334,32,1,get,0
60.150,1,334,32,1,get,0
60.234,1,334,32,0,get,0
60.460,2,370,32,4,get,0
60.469,1,334,32,2,get,0
60.666,2,370,32,4,get,0
60.694,1,334,32,1,get,0
60.710,2,370,32,1,get,0
60.717,1,334,32,0,get,0
60.722,3,309,32,0,get,0
60.735,1,334,32,1,get,0
61.010,1,334,32,1,get,0
61.306,1,334,32,1,get,0
61.381,2,370,32,0,get,0
61.450,1,334,32,3,get,0
61.511,1,334,32,3,get,0
61.544,1,334,32,3,get,0
61.681,1,334,32,3,get,0
61.702,1,334,32,3,get,0
61.708,1,334,32,1,get,0
61.845,1,334,32,0,get,0
61.946,1,334,32,3,get,0
62.163,1,334,32,4,get,0
62.329,1,334,32,4,get,0
62.343,1,334,32,0,get,0
62.658,1,334,32,3,get,0
62.941,1,334,32,4,get,0
62.951,2,370,32,4,get,0
62.988,6,354,32,1,get,0
63.056,2,370,32,1,get,0
63.265,6,354,32,0,get,0
63.298,4,369,32,4,get,0
63.623,1,334,32,2,get,0
63.695,1,334,32,3,get,0
63.898,2,370,32,4,get,0
64.025,1,334,32,1,get,0
64.048,1,334,32,3,get,0
64.172,1,334,32,3,get,0
64.294,1,334,32,0,get,0
64.516,1,334,32,4,get,0
64.528,1,334,32,1,get,0
64.543,1,334,32,4,get,0
64.569,1,334,32,1,get,0
64.596,1,334,32,1,get,0
64.683,1,334,32,4,get,0
64.842,1,334,32,3,get,0
64.912,1,334,32,2,get,0
65.117,1,334,32,1,get,0
65.158,1,334,32,4,get,0
65.371,2,370,32,0,get,0
65.385,1,334,32,0,get,0
65.522,1,334,32,2,get,0
65.564,1,334,32,3,get,0
65.583,3,309,32,4,get,0
65.596,8,386,32,3,get,0
65.674,1,334,32,2,get,0
65.697,1,334,32,0,get,0
65.846,1,334,32,4,get,0
65.903,1,334,32,2,get,0
65.911,1,334,32,2,get,0
66.106,1,334,32,4,get,0
66.449,1,334,32,3,get,0
66.498,1,334,32,4,get,0
66.550,1,334,32,0,get,0
66.686,1,334,32,3,get,0
66.758,1,334,32,2,get,0
66.862,1,334,32,1,get,0
66.982,1,334,32,3,get,0
67.090,1,334,32,1,get,0
67.258,1,334,32,4,get,0
67.321,1,334,32,0,get,0
67.477,1,334,32,1,get,0
67.486,1,334,32,0,get,0
67.606,1,334,32,1,get,0
67.615,1,334,32,3,get,0
67.850,2,370,32,4,get,0
67.902,1,334,32,1,get,0
67.987,1,334,32,4,get,0
68.006,1,334,32,4,get,0
68.171,2,370,32,3,get,0
68.291,1,334,32,1,get,0
68.303,1,334,32,4,get,0
68.432,2,370,32,0,get,0
68.509,1,334,32,0,get,0
68.539,1,334,32,0,get,0
68.999,1,334,32,0,get,0
69.037,1,334,32,3,get,0
69.091,1,334,32,1,get,0
69.152,1,334,32,0,get,0
69.255,1,334,32,2,get,0
69.301,1,334,32,2,get,0
69.425,2,370,32,0,get,0
69.450,1,334,32,2,get,0
69.467,1,334,32,1,get,0
69.486,1,334,32,1,get,0
69.560,4,369,32,4,get,0
69.598,1,334,32,0,get,0
69.823,1,334,32,4,get,0
70.074,2,370,32,1,get,0
70.109,1,334,32,2,get,0
70.435,3,309,32,0,get,0
70.599,1,334,32,1,get,0
70.938,1,334,32,1,get,0
71.100,1,334,32,4,get,0
71.227,2,370,32,2,get,0
71.304,1,334,32,4,get,0
71.329,1,334,32,0,get,0
71.389,2,370,32,4,get,0
71.480,1,334,32,1,get,0
71.512,3,309,32,4,get,0
71.546,1,334,32,2,get,0
71.623,2,370,32,0,get,0
72.172,1,334,32,4,get,0
72.194,1,334,32,2,get,0
72.269,1,334,32,4,get,0
72.313,1,334,32,0,get,0
72.758,1,334,32,2,get,0
72.825,3,309,32,1,get,0
72.904,1,334,32,2,get,0
73.029,1,334,32,0,get,0
73.038,1,334,32,2,get,0
73.441,1,334,32,1,get,0
73.688,1,334,32,1,get,0
73.849,1,334,32,2,get,0
73.978,1,334,32,0,get,0
74.293,1,334,32,1,get,0
74.294,1,334,32,1,get,0
74.471,1,334,32,1,get,0
74.831,1,334,32,0,get,0
75.195,1,334,32,0,get,0
75.282,1,334,32,0,get,0
75.445,1,334,32,1,get,0
75.666,1,334,32,2,get,0
76.268,1,334,32,2,get,0
76.575,2,370,32,2,get,0
76.601,2,370,32,2,get,0
76.613,1,334,32,2,get,0
76.643,2,370,32,2,get,0
77.984,1,334,32,0,get,0
78.033,1,334,32,0,get,0
78.613,1,334,32,1,get,0
78.957,1,334,32,1,get,0
79.130,1,334,32,1,get,0
79.200,7,355,32,0,get,0
79.263,1,334,32,1,get,0
79.406,2,370,32,1,get,0
79.450,1,334,32,1,get,0
79.755,2,370,32,0,get,0
80.341,2,370,32,1,get,0
80.727,2,370,32,0,get,0
81.521,1,334,32,1,get,0
82.015,1,334,32,1,get,0
82.222,1,334,32,1,get,0
82.310,1,334,32,0,get,0
82.642,1,334,32,1,get,0
84.004,1,334,32,1,get,0
84.115,4,369,32,1,get,0
84.328,1,334,32,1,get,0
84.774,1,334,32,1,get,0
85.461,1,334,32,0,get,0
85.756,1,334,32,1,get,0
85.956,1,334,32,0,get,0
86.480,4,369,32,0,get,0
86.990,1,334,32,0,get,0
87.071,1,334,32,0,get,0
87.149,1,334,32,0,get,0
87.377,1,334,32,0,get,0
87.379,1,334,32,0,get,0
87.572,1,334,32,1,get,0
87.699,2,370,32,0,get,0
87.806,5,371,32,1,get,0
88.056,1,334,32,0,get,0
88.080,1,334,32,1,get,0
88.307,1,334,32,1,get,0
88.649,1,334,32,1,get,0
88.918,2,370,32,1,get,0
89.265,1,334,32,1,get,0
89.393,1,334,32,1,get,0
89.647,1,334,32,0,get,0
89.783,1,334,32,1,get,0
90.194,2,370,32,0,get,0
90.376,1,334,32,0,get,0
90.733,1,334,32,1,get,0
90.800,1,334,32,0,get,0
90.867,1,334,32,1,get,0
91.237,1,334,32,0,get,0
91.254,1,334,32,0,get,0
91.770,1,334,32,1,get,0
91.947,2,370,32,0,get,0
92.623,1,334,32,0,get,0
92.879,1,334,32,1,get,0
93.059,1,334,32,0,get,0
93.211,1,334,32,1,get,0
93.244,1,334,32,0,get,0
93.562,1,334,32,1,get,0
94.105,1,334,32,0,get,0
94.186,1,334,32,1,get,0
94.301,1,334,32,0,get,0
94.655,1,334,32,1,get,0
94.671,1,334,32,0,get,0
94.681,75,354,32,0,get,0
95.148,2,370,32,0,get,0
95.200,3,309,32,1,get,0
95.629,1,334,32,0,get,0
95.886,1,334,32,1,get,0
95.923,2,370,32,0,get,0
96.343,1,334,32,0,get,0
96.663,1,334,32,0,get,0
97.114,1,334,32,1,get,0
97.127,1,334,32,1,get,0
97.337,1,334,32,0,get,0
97.692,1,334,32,1,get,0
97.994,3,309,32,1,get,0
98.200,2,370,32,1,get,0
98.367,1,334,32,1,get,0
98.373,1,334,32,1,get,0
98.401,2,370,32,1,get,0
98.934,1,334,32,0,get,0
99.600,1,334,32,0,get,0
99.965,1,334,32,0,get,0
100.460,1,334,32,0,get,0
